Error: 122
Actual, FlowId, Expected
752,-2081854938,687
752,872151299,2
751,-407335724,737
751,1395602938,8
750,242002485,143
750,609059136,668
749,2006338955,733
749,2063919635,368
748,2045155715,673
748,-1887756147,4
748,219665205,92
747,-323842716,688
746,-1330832466,502
746,-416914690,726
746,1250077410,44
746,187078018,10
746,-868457402,20
745,413216209,615
745,739150240,639
745,1924770173,712
744,-262275570,734
743,1038337801,3
743,979983889,696
742,955899539,164
742,1388252521,617
742,-472155292,646
742,-434194828,290
741,171920284,699
741,-418358197,741
740,-1133657651,20
740,-1563184279,92
740,442616041,646
739,-523154225,734
739,-70816649,5
738,-1864805075,16
737,-1412346933,557
736,1455312065,90
735,1879155607,12
735,641295568,735
735,-1585534293,2
734,666482555,4
734,-434685617,728
734,1999810367,586
732,-275801705,706
731,-458062083,582
731,1935299929,723
731,303920185,2
731,-922824203,707
731,-773295315,710
731,1048152973,20
730,-250880158,726
730,1996248959,724
729,-1325175726,729
729,714178588,593
729,215491156,6
729,1588260570,610
729,926766884,720
728,-1477148949,708
728,-277897723,708
727,2037827080,119
727,-432208978,584
727,412465240,5
726,-138879690,636
725,-778578092,47
725,77610882,660
725,1450663450,14
724,1174141084,724
724,-1758069890,704
723,1839922106,686
722,-192037812,618
722,-465379349,718
722,260461474,8
722,1683625338,4
721,-800888898,719
720,1063333925,720
720,919531991,90
720,-1117932888,2
720,913453186,720
720,-473999782,715
719,1027176307,714
719,1315217755,20
718,-307038217,4
718,643918656,13
718,1380271520,30
718,-1463605170,139
718,126093840,355
718,-1438728081,559
718,837155768,508
717,635139726,550
717,1146300840,70
715,-900062125,632
715,1101413847,50
714,-1042687689,650
714,1218785653,561
714,-603390681,4
714,2004501638,714
714,2039893659,20
713,804061078,677
713,257576079,430
712,-731273586,9
712,-921720664,698
712,-2131137567,710
712,-111545706,641
712,1586344798,712
712,439565176,20
711,-679952600,18
710,-105795431,704
710,538994064,694
710,1887976572,685
710,1314753526,668
710,1743083848,706
709,-2127743989,705
708,-685340646,706
708,-87138802,702
708,167885147,12
707,1590101030,176
707,252415376,254
707,161719856,3
706,1483437510,685
706,-1223657748,499
706,164188546,2
706,-1157660204,134
706,-2088508043,694
706,71819997,704
705,-599362651,6
705,990976101,4
705,1012722565,520
705,2074179333,118
704,747404506,691
704,-825640978,61
704,-684426244,9
704,1246853400,700
704,1283006853,614
703,-2020534158,678
702,-347912212,620
702,-1171058156,52
700,-2107511689,656
700,-477268946,700
700,1030049420,10
700,973471732,680
700,1226092931,684
699,-908333921,14
699,1234224064,668
699,1255640979,18
698,-1939495636,463
698,-972972958,672
698,-206657700,642
698,151196986,224
698,-793445093,692
698,-1344679882,692
697,358148678,87
696,1256616652,2
696,-670597549,696
696,-1939044374,4
695,761383506,590
695,-224220086,2
695,-1406211742,45
695,-1654944196,90
695,873982676,628
693,-961125048,20
693,1799254228,685
693,-68012130,5
693,-948542060,594
693,-1168019778,2
693,-348100488,2
692,-1797177921,688
692,1177464696,2
692,-1455491690,684
692,-15193104,534
691,855225683,147
691,-1055153078,632
691,689676181,664
691,-1451579508,681
690,-1863601533,8
690,-1916208528,690
689,837712273,667
689,1402509657,2
689,590049209,680
689,-1891552549,557
689,-1753950444,6
688,-2059928987,6
688,279887413,688
688,-1927810011,680
687,-1266733761,518
687,-1924760178,3
686,-1234829104,677
686,-585402250,680
686,-1632218044,4
686,-1460002719,4
686,-1879266359,676
686,-1756818056,676
686,-1504292200,2
685,-892468374,503
685,524875020,6
685,215370603,410
685,-2105687942,156
684,1925171133,682
683,-1173318402,8
682,1050926934,532
682,-866893703,670
682,882906678,8
681,1758274044,604
681,-687608542,4
680,757188751,678
680,1776075148,626
680,-309398774,34
679,1224247355,672
678,-511224087,676
678,2073847924,596
678,-735766853,678
678,-1386125934,676
678,1938337095,672
677,-409433664,651
676,312519572,650
676,244617782,662
676,-1926818787,4
676,-1484363666,656
676,580721709,672
675,549376570,4
675,1416194242,2
674,1135218060,674
674,-349510244,567
674,-955587264,100
673,985192977,55
673,-1487234303,300
673,173044049,526
673,689738596,644
673,1703696846,444
673,-698319694,2
672,-957673602,670
672,-1945117696,4
672,704484949,666
672,-1811604418,624
672,-405012076,668
672,-1701145383,666
671,2122925759,343
670,604441907,5
670,-1050107749,105
670,2032696359,9
670,1275373043,660
670,-1016568047,662
669,1009923274,664
668,617271280,654
668,9841545,14
668,-599362687,626
668,1663077737,666
667,-135929054,2
665,425349218,655
665,-1962519176,639
665,162096423,552
665,855764983,24
664,1415640791,662
663,839224362,548
663,-708524645,655
663,-135813133,6
663,1059959248,644
662,558615324,283
662,-475124962,662
662,909047093,2
662,-70986847,654
661,1159352244,650
661,-298364110,4
658,-997248445,441
658,-89967397,98
658,1480818494,20
658,-1206774074,480
657,-659139194,546
657,1217857134,636
657,-1339447309,2
656,-692513820,638
656,-149047316,214
656,-1001156924,28
656,352476546,2
656,-1366257580,606
655,-1170556366,630
655,-1604084901,626
655,-1342280435,560
654,-1800896124,639
654,741859951,538
654,401550056,628
654,-485676362,16
653,557114036,126
653,-1664717974,2
652,1792925647,128
652,56525906,642
652,-102416358,636
652,80392332,10
651,1226348862,24
651,-2094029407,2
651,273392954,624
651,1736579804,3
651,818491174,611
651,1707674499,651
650,-1673215038,648
650,21765350,598
650,1784348238,642
650,826855068,582
648,505905941,648
648,-1040447086,632
648,-1922705576,628
647,-65730731,641
647,1166996511,632
647,-1885359135,52
646,2099534142,424
646,-1118877448,561
646,-329327108,6
646,1613966388,646
646,-900431552,18
646,202498138,640
646,-553781012,628
645,-1990465871,17
645,30738241,593
644,1071826412,632
644,1635691293,637
644,1485448627,588
644,2038018621,2
643,983133085,4
643,550828685,628
642,1493270595,640
642,928060004,8
642,-635507389,632
642,1679466451,622
641,268200342,15
641,-1956547880,533
641,980162038,4
640,846350889,130
640,1649486580,4
639,442634928,631
639,-1178881497,5
639,-763426386,8
638,323445800,608
638,-83750886,636
637,1590909452,285
637,-1827597886,282
635,361556924,618
635,-1708653968,351
635,-860463084,148
634,1276109347,632
634,1529940235,616
634,-2013505239,618
634,784381291,624
634,-476216427,610
633,580379809,622
633,2000847389,88
633,-1643712733,566
632,633847391,624
632,1660509079,8
632,-880720714,632
632,-1040188571,632
631,-1792538992,43
631,213759392,20
631,1743606630,626
630,-2098954634,547
630,-475552350,608
630,-1708304598,138
630,2049403164,12
630,1474166841,628
628,1391377726,628
628,-1648415674,10
628,1149578684,628
628,143443898,610
628,875282857,206
628,861921909,2
628,370450296,20
626,-845738473,586
626,-1487795206,568
626,-1955625706,626
626,1983611890,20
625,528496406,4
625,-52719375,3
625,-832480312,568
624,1317712452,518
624,-1692874242,2
624,-843241764,608
624,2045661938,6
624,-912402242,38
624,-516228691,622
623,119838179,612
622,-139909024,4
622,-1482999080,10
622,1014926678,108
622,1618972478,619
622,-899890717,616
622,417721998,506
621,-477532652,362
621,1698234682,206
621,-544692746,605
621,-1128100676,609
621,1804896754,257
621,1207706961,6
620,471780535,2
620,-1524307741,618
620,-494532340,4
620,-213341868,380
620,-1274459855,612
619,-1937570832,610
617,-948566068,599
617,-200258812,2
617,733507346,2
616,-1424151586,583
616,1890806182,582
616,-585496538,3
616,-925985077,6
615,-177664404,70
615,-716532908,162
615,409374450,4
615,-1494930468,519
615,-1436687148,90
615,-68559196,526
615,1965366322,85
614,749134659,20
614,1626690552,614
614,863490454,9
614,-629230712,26
614,-394403689,6
614,-1557170171,456
614,-336641809,552
614,822080004,426
614,-2089351614,20
613,-256941761,119
613,1986427068,376
613,1452631315,21
613,-1604829446,4
613,1504783626,6
613,1514866186,583
613,795730876,4
613,-819140373,120
612,-1110396034,524
612,355812468,590
612,2026210488,552
612,-1749399558,2
612,-715674508,612
612,-909308860,324
612,1585449024,78
611,627989606,578
611,-942228288,607
611,1417571860,544
611,1285768452,12
610,-1520157486,606
610,620031525,556
610,-1935719003,584
610,-541981318,586
610,-2023444987,599
609,583671086,11
609,-970864826,2
609,-1630255739,572
609,398479104,594
608,1931118343,8
607,-1074614657,602
607,790396087,603
607,-956278487,596
607,-2142911531,577
607,733785637,20
607,-607807192,588
606,-741024687,78
606,-1496179721,22
606,-1795836056,248
606,1919102409,598
606,-840991189,594
606,-1788948792,332
606,-799632354,2
606,-1341935547,4
605,-197927743,603
605,1582066475,605
604,-1411468754,578
604,-99769126,494
604,-1612603528,586
604,1598522446,602
604,-406990416,9
604,-878071960,2
604,-1976599906,2
604,1615376723,602
604,-1092063298,320
603,-1871370958,555
603,-301119817,603
602,-1113381019,588
601,-871675672,584
601,997288569,564
600,1551256178,15
600,-2136627767,520
600,765264643,598
599,-1203331275,540
599,-1648347627,39
598,939516895,2
598,-1095039672,592
598,1796063913,3
598,1603332473,534
598,838533441,596
597,-304690862,561
596,203939946,51
596,1530715735,596
596,-1482510354,468
595,838872039,595
595,492311353,3
595,1526450854,588
595,-304426855,576
594,1237709709,202
594,-1024344497,28
594,-1251624249,492
594,949778181,16
594,-1146069949,2
594,-1472098889,66
593,1831707546,591
593,-386212576,484
592,-430389545,581
592,-487623428,541
592,1014556465,13
592,-1590133977,592
592,-374025397,217
592,1064551887,4
592,-382348736,592
591,-1268846864,2
591,1003671422,16
591,-2086920600,5
591,473280063,574
590,1748254082,48
590,-215910357,558
590,1888188479,2
590,-450252535,536
589,1648498660,579
589,-2059733466,7
589,-1793647871,569
589,-154388602,20
589,-1752551735,555
589,-1384094430,4
588,-1672231770,23
588,859820722,194
588,942723143,581
587,-713153723,557
587,2052175267,12
587,-653478257,62
586,361968231,572
586,-1701675385,578
586,-110308651,14
585,-1413971943,547
585,-128615246,12
585,1087084460,551
585,140100344,585
585,32108918,4
585,192637497,18
585,233346494,2
584,1105067553,574
584,-775016459,400
584,1929945949,576
584,1979669909,2
584,2092140603,564
584,1548486089,6
584,-1973551658,584
583,-87071601,551
583,-1700719271,581
582,-1493341740,580
582,1384511771,531
582,-509010897,438
582,-176013458,568
582,-210907977,124
582,-1065396785,20
582,1822310242,2
582,1661261074,566
582,180245371,578
582,978668149,572
581,-26305698,4
581,-1601076612,6
581,1040417256,110
580,-1547732964,35
580,-2081908008,568
580,1531097685,4
580,-1888227061,20
580,760647858,3
580,-164648013,59
580,-1338535930,570
580,-646517179,578
579,208492486,551
579,-1660400937,525
579,751465459,575
579,994135963,576
579,-118641641,19
579,-32201537,2
579,338802883,2
579,-1870443188,52
579,-2066363446,568
579,-1022561356,162
578,472799692,578
578,510114957,10
578,-316238051,568
578,-178945501,520
577,864817277,4
577,-923246342,555
577,2090864477,524
577,-1771887085,571
577,-1581480126,20
576,-848287049,568
576,-575459173,572
576,-1561550049,2
576,-1302537890,8
575,-1842367286,575
575,-90504770,571
575,-534324246,438
575,-832698433,2
575,-2036024105,20
575,-1284449081,503
574,1510177983,488
574,1046905291,551
574,634143439,31
574,-117011837,6
573,-318154920,20
572,1108668956,542
572,-1984292519,570
572,1515227603,572
571,-2046706758,54
571,-837465238,20
569,1137130636,549
569,-1346761014,12
569,938033042,559
569,-635975094,336
569,-1315408366,20
569,1597127812,569
568,-1277905518,6
568,688686722,564
568,18690299,564
568,1391313482,542
568,-1246055996,555
568,-2138363929,135
568,-2027015510,4
567,-1205332490,539
567,-435651896,215
567,-1138757629,565
566,-1685106207,544
566,79579841,108
566,213687204,114
566,522775041,132
565,621915843,565
565,-2068908235,558
564,-8647343,96
563,-475823129,30
563,-548184694,537
563,1600353319,563
562,-156563438,557
562,-185101965,530
562,1570704908,5
562,-317166754,532
562,-1467115623,223
562,1311760623,536
562,-756859653,542
562,-1781644178,20
562,-1325525477,3
562,-1329771026,558
562,1011724959,3
562,502272688,440
561,758839342,544
561,1910560421,525
560,1262137826,16
560,-64132045,549
560,-1942969529,112
560,1523600435,448
560,-1909723161,556
560,899587872,556
559,-275707419,18
559,1583365348,2
558,-433449477,558
558,-118833640,525
558,46378407,10
558,1988901134,534
558,1471728354,556
558,-911153298,554
558,1920696946,7
558,1242560854,20
557,-2096117513,404
557,-1864912007,553
557,952094000,2
557,634922184,3
557,-53680074,548
556,-1813131491,29
556,1138973971,546
556,-1056289239,556
556,-610566040,552
556,-391597056,2
555,1242468175,2
555,728990056,10
555,1988393974,548
555,811412528,530
555,-907792077,166
555,1875466695,284
555,24781247,2
554,-1255217346,554
554,-1648647706,546
554,-2053671469,484
554,1536737194,522
554,-988183445,548
554,1297442807,6
554,1286735375,552
554,-658830620,32
553,-878058156,551
552,-162868352,552
552,-1921945215,508
552,1165973402,10
552,2058666817,20
552,-35499891,486
552,-601394663,546
552,254693210,468
552,-1374706257,542
552,1508666765,10
552,360560109,18
551,1043571084,270
551,-40581654,543
551,987926164,6
550,-160247344,8
550,1966084590,6
549,216772054,542
549,372513478,20
549,-1483631632,148
548,-1674256164,194
548,2113123650,420
547,1432255876,25
547,-651195695,543
547,1698542052,2
547,-233078854,512
546,-795575972,540
546,-928862649,520
546,-1235672013,531
546,1872827226,520
546,1366735644,524
545,-987834750,514
544,-906939927,544
544,1460025187,507
544,1454011721,524
544,-2105877761,516
544,-1439626728,522
544,1397092739,9
544,2087127373,536
543,877688978,521
543,-608598114,543
543,327273676,10
543,918032324,3
542,-908533630,542
542,2070253401,216
542,-650503636,532
542,-859447578,534
542,328471210,542
541,-418314431,521
541,-2095876540,536
540,-704841966,20
540,-442438822,518
540,-898013000,536
540,1946482854,538
540,1105799057,540
540,511658247,540
540,2135098477,2
540,1738271862,2
539,1423249077,522
535,827093611,507
535,-719738083,2
535,1267319316,514
535,1729390369,170
535,1119880374,16
535,-834534158,512
535,2114084194,506
535,121968950,368
535,-739393199,518
534,-232161230,530
534,-56801980,534
534,-19839611,484
534,984190313,4
534,-246026365,518
533,-2126066459,519
533,896945341,6
533,-1926752555,2
532,1396008257,490
532,-1252403091,528
532,-1122656664,8
532,-1766543144,414
531,-503623477,4
531,-68856653,505
530,1036918917,515
530,-144351845,222
530,-911452381,528
530,1004164258,530
530,-1922456461,78
530,-925353937,260
530,441857454,20
529,-841762165,475
529,1345705637,505
529,-1902862643,527
529,2136751431,8
529,482727367,2
528,-1839739507,524
528,366290440,514
527,-1204242186,527
527,-1376357401,517
527,-260480307,515
527,416358397,109
527,-1820411928,378
526,256380590,2
526,2007232794,522
526,-1602518733,504
526,2054335598,492
526,-885336284,2
525,-1485123239,517
525,-207689957,517
525,-924129682,8
525,1200992239,4
524,574927483,136
524,1606533978,495
523,980444104,20
523,-766123498,497
523,74323331,6
523,-66482161,10
522,2035193567,450
522,-975515801,306
522,-637246356,462
522,-1961985785,164
521,57342471,515
521,618555856,517
521,-2078166009,517
520,228735129,16
520,2054421894,7
520,-712944175,8
520,-1756036896,5
520,-1442143686,294
520,119759977,490
520,-907217846,2
520,1598045490,258
520,1277197684,6
519,914326507,23
519,-140380969,288
519,1747932371,136
519,-734542662,482
518,1377801523,518
518,-1612026646,269
518,-1993535184,288
517,1179025283,155
517,-1086619590,9
516,-1430929854,244
515,553479769,37
515,1608944682,502
515,1047309386,2
515,1232179466,504
515,-939551551,410
515,-1509069607,416
514,915702978,490
514,1762507441,507
514,404775470,512
514,-204257249,6
514,-394046750,40
514,-2075285249,510
514,-753241225,506
513,-718905361,275
513,215808155,226
513,1361590115,4
512,430938113,510
512,-1425751830,510
512,968222262,502
511,-594210980,149
510,950429870,503
510,1316937329,466
510,1764095764,2
510,-375994159,396
510,-1330465258,352
510,-858564410,484
510,1038884488,142
510,1362964428,508
510,620842113,510
508,734441444,101
508,-874101793,493
508,1901938300,8
508,1130584765,4
508,-1425377747,436
507,-2008607212,371
507,-70785202,2
506,-2017639288,506
506,-1619272063,136
506,1438724569,2
506,1650356849,123
505,-1978962844,6
505,-1011131972,12
505,-1433962084,278
504,-940737433,275
504,581592115,186
504,-2092632610,180
504,1578147786,436
503,544329411,20
503,-1446075097,48
502,877754486,328
502,1903445453,86
501,140051502,34
501,1034448046,6
501,-1313956632,458
500,-189899652,31
500,-212970956,2
500,850918091,440
500,2058008263,2
500,599521242,312
500,-1475905757,480
499,1160163270,484
497,-1493874438,2
497,-833259070,2
495,760393828,491
495,582790525,493
495,-317375721,129
495,1362109611,362
494,20439283,2
494,409053565,494
493,-1398851939,352
492,-577059565,2
492,404013484,4
492,908839636,9
492,72983187,492
491,-1927770321,3
490,13204537,132
490,504737111,483
490,1137747012,4
490,-1388554382,14
490,-1497837756,2
490,-1761681310,4
490,918274524,276
489,-1426917394,318
489,416314553,339
489,317789241,136
489,1181975464,434
488,1813311869,385
487,1177944528,472
486,-1204361947,376
486,1599289833,486
485,1771512014,308
485,1684346897,474
484,-220055164,288
484,-1227639452,194
483,649797268,4
483,597246322,468
483,1527989954,347
483,-272284988,78
483,455563218,374
482,-1372688647,4
481,749947587,461
481,902656092,2
481,1270396882,113
481,-1642742053,2
480,-1857823952,10
480,-705222109,33
480,1517700127,443
480,1693176378,12
480,372004714,42
480,352867146,400
478,922170994,31
478,1072492874,443
478,1005718264,431
477,229632232,23
477,-1443964275,461
476,-777914040,2
476,12797187,8
476,1829053885,436
476,1223894291,468
476,452920637,2
475,816585041,197
475,-1025576535,26
475,308623135,8
475,877319511,11
475,-1570055317,20
475,-217777864,20
475,-856513301,6
475,2068574983,2
474,-669430520,472
474,2000418292,474
472,1343512525,472
471,-1962850343,469
471,701756364,434
470,-1643366056,468
470,359360239,118
470,317372896,456
470,1504158078,354
469,-662202556,453
469,1726929919,438
469,56032041,44
468,1811222602,463
468,47094466,462
468,1074752854,458
467,-1601894914,9
467,1877933824,5
466,-348133187,8
466,-723764074,442
466,1687164789,196
466,-1039781653,466
465,-1469872605,465
465,365209022,457
464,-519342435,462
464,-1673780535,464
463,-1061221218,9
463,-218170242,10
463,-720169034,460
463,309704322,6
463,1847404426,446
463,-1332088402,440
462,1612982502,211
461,1981316154,260
461,-524401450,434
461,-1386967634,4
461,-1721341154,6
460,2040981457,407
460,554664229,2
460,-1782123747,416
459,-336234899,108
459,264128354,363
459,917104661,2
458,-1983464459,305
457,1407928712,2
457,1880881680,453
457,544036446,432
456,1630996073,10
456,1678374418,452
456,1942349705,420
456,2047315562,417
455,-2050447801,453
455,-1076516554,64
454,-1064832220,438
454,852677129,2
454,1720182732,436
452,-1896800729,41
452,-1015659379,224
452,492147315,2
452,1001378963,7
452,-732259184,452
451,-414658715,445
451,1277313154,177
451,1706593305,2
451,3099713,2
451,-1241405660,2
450,-700138434,218
450,-1693477194,2
450,59700923,450
450,288341360,387
450,-1323308522,20
450,1515653318,7
450,-100228906,16
450,636068336,10
449,875548348,12
447,-1917215777,6
446,1763594037,432
446,-859613667,442
445,1999599353,8
445,1014597725,2
445,-46625746,46
445,1689758536,390
445,-1254754354,441
445,-373800747,7
445,-1576753830,45
445,-1411228590,378
445,237610036,6
445,2021372449,9
445,1034909793,424
445,54838805,272
444,1191145740,90
444,980721926,2
442,-1245905267,422
442,-1135022003,7
442,1879664453,2
441,-1514693029,8
441,1309675176,60
441,1227468453,335
441,-2066824946,128
441,615463319,8
440,-59692955,2
439,-695741184,389
439,1444918196,330
436,-1112134257,11
436,398410211,429
435,620914744,4
434,-1434458884,358
434,-1122989431,4
434,2012516346,238
434,377493193,18
434,-236034704,432
434,-1005140548,20
434,-1204137972,2
434,937981658,24
433,1994294142,2
433,-1716810298,330
433,-1381635928,173
433,-460482694,2
433,-1281108010,40
432,-37220453,401
432,-634648561,60
432,2104499774,2
431,-1357412749,15
430,1857214928,3
430,-2019968973,418
430,-1951665501,10
430,-1004950854,8
430,281163980,412
429,-942760237,8
428,1257532911,334
428,1340828719,6
428,-624421582,373
427,830741046,18
427,1313698262,4
427,501878334,94
427,-1326289626,394
427,749734525,2
427,-1496223232,178
427,106651183,136
426,1875315283,422
426,-261244275,276
426,666396802,422
426,1574630428,398
425,-1251824832,9
425,-1228704968,394
424,979208124,424
424,1965275290,362
423,-1453903363,200
423,-1401958105,407
423,2048950655,7
423,-1438723720,419
423,660725440,5
423,-1480197635,98
423,753842839,414
423,120875768,386
421,-435852620,421
421,550728872,155
421,-286905994,2
420,1730528492,4
420,-1763833873,124
420,-584056241,76
420,-1280674633,338
419,-53753892,384
419,578261837,403
419,1722564077,6
419,91004498,24
419,-600207241,20
419,767824403,386
418,23057570,408
417,-1626269000,417
417,1490123191,359
416,718123271,368
416,12794551,4
416,-1989942877,24
416,-3821023,2
416,-722589239,2
416,1098570700,30
415,530339737,299
415,-1799138386,374
414,-1640181313,10
414,1177242955,27
414,516368461,204
414,-1417543754,89
414,2046656800,38
414,-358235185,8
414,-1157643631,2
413,-180700998,413
412,-1616420111,183
412,-1635789523,356
412,-1856601965,412
412,-149358975,36
412,-1376508987,2
412,679453917,4
412,-1614106598,400
411,240521734,384
410,437423627,402
410,514726771,3
410,-1373640926,408
410,727975353,242
409,907687454,40
409,1357895744,375
409,355989320,123
409,-1512896776,398
409,-1846116232,315
408,-424455780,270
408,1795763106,135
408,1552779417,408
408,-2012826999,2
408,-519622236,404
407,-446608582,66
407,-1206312657,2
406,-1173016455,4
406,-1248002991,402
406,-733048147,292
406,-291808218,282
406,1985030749,106
403,130636646,4
403,1664841560,9
403,-318268801,20
403,435442235,323
403,438420544,394
403,-439522280,34
402,-267817824,16
402,-257604760,376
402,-782584040,10
401,1021668837,12
400,1560941757,400
398,-1589621627,13
398,1437784671,351
398,-825578115,167
398,1738585181,137
398,-1175995280,12
398,625611821,20
398,2065177461,2
398,16336447,20
398,-294997499,4
398,-652257891,4
398,1232038181,64
398,2103800261,130
398,1367774518,378
398,932979572,2
397,-733360191,283
397,-34391157,28
397,1068933718,244
396,1278822152,228
396,1413854456,4
396,-1199368704,8
396,-1908640572,232
396,1233465656,148
396,-2114547354,2
395,2026563941,393
395,-125378934,156
395,1733079413,2
394,1839100124,392
394,1918690510,6
394,1092379763,370
394,264345622,16
394,-837530435,210
394,-2034580974,4
394,648495164,2
394,422261235,2
394,-1833687491,2
394,1602206005,164
394,1722565859,144
394,1622341580,282
394,137496222,20
394,-697295468,2
393,513734241,4
392,108207928,369
392,505976459,388
392,-2072302803,2
392,1353802453,34
392,-1388144374,6
391,1231521783,2
391,-1821090501,107
390,-889633494,390
390,139889924,20
390,-1110166490,373
389,1903699327,358
389,-771248101,7
388,2092799817,386
388,-1846549707,362
387,-1729964891,123
386,1992372486,369
386,-1605291019,384
386,494399101,372
386,9505411,358
386,-1405567355,2
385,917880626,180
384,-1227596887,365
384,-1037471245,8
384,-1527122333,376
383,-384409601,70
383,-1357205081,15
383,1392473747,322
382,1067102207,2
382,-113279021,54
382,1678664511,4
381,309075637,376
380,2020867869,358
380,-1021622323,370
380,1740279493,6
380,-965575912,3
380,-1327548443,2
379,-268849251,6
379,-677101689,320
379,1290301890,373
377,1180346546,3
377,-1526377851,372
377,1854495666,189
377,1932631004,367
377,-1111589133,344
377,757639616,377
377,491643530,55
377,1907436650,4
377,-1980255297,180
376,191403515,370
376,1383452020,364
376,111584500,2
376,993576460,6
375,-1077505142,335
375,709414035,4
375,793846786,11
375,-1629762828,336
375,940557591,276
375,1431333474,6
375,2008473492,2
374,381230164,374
373,-988646975,7
373,-136664991,4
373,-1527090029,327
373,-476633893,4
373,-91186093,42
373,-437572559,371
373,-1033928024,366
372,568421268,356
372,-40042092,4
372,-876742739,216
372,-148600444,179
372,-828839818,372
372,-1263585610,312
372,1636505660,20
372,642105681,356
372,-1272207099,3
372,125622109,2
372,-540892051,262
372,280796761,6
372,1521076708,4
371,714604138,368
371,1596548394,3
371,14440405,14
370,204205069,6
370,896736544,370
370,1333933748,352
370,1354116179,364
369,2034651172,253
368,-1549464264,68
368,-385295387,21
368,-2108866413,10
368,-1571564981,326
368,1932387734,2
368,-214113432,40
368,33776260,368
368,1900664995,354
368,-1290419243,188
367,-53200920,224
367,1127383502,2
366,-1681926088,310
366,-1429890922,9
366,-1985338594,8
366,2007105603,4
366,1109469884,364
366,2121412747,346
366,-916436168,4
366,-173581234,312
365,-781950838,365
365,2110069706,329
365,496522106,2
365,-853588324,7
365,1402624826,340
364,322546598,364
364,-1422829255,364
364,-2123135905,16
364,522261107,340
364,-742819900,312
364,1787270208,362
362,313310541,354
362,-1837272253,120
362,-2033976795,294
362,-837371939,8
362,-814124838,348
362,-1595499371,13
362,900775383,4
362,-1625683230,4
362,-1714578662,8
361,-2017294613,24
361,-868907040,9
361,2145692862,352
361,468851254,18
360,1443609200,356
360,-566033979,15
360,379850125,9
360,-1799696258,260
359,1933285086,181
359,-1911975394,13
359,-9175082,346
359,1999180977,337
359,-340340479,2
358,-304056302,8
358,-2118378310,348
358,-650888710,354
358,1422966786,346
358,-261293109,2
358,-323920054,2
358,1431313458,12
357,1740353626,344
356,-1328359098,356
356,-1724664154,316
356,322112310,334
355,943609373,346
354,662595740,352
354,-701121988,350
354,-1798846028,50
353,-1118571956,16
353,-2132435204,20
352,697952374,7
352,-1129793447,5
352,-223712990,2
352,1243148653,2
352,1757903483,337
352,-977365064,276
351,1246836395,2
351,1010727910,4
351,-1063975337,335
351,1895775134,344
351,-568657092,16
351,-2016593921,14
351,834375466,348
350,-102126388,177
350,-2102795427,290
350,1142458394,6
350,-1388780583,16
350,-1234721923,330
350,-1851755437,322
350,-1166587287,6
350,616190825,328
350,-1771181717,8
350,1414299277,4
349,-1328736862,313
349,-947099536,288
349,-2035901847,2
349,-880591254,4
349,-2021967272,2
349,1073413177,332
348,1927406045,336
348,1814743128,348
348,550482835,224
348,1721906507,20
347,-78641718,337
347,559502880,300
347,1391377300,2
347,-1914321102,12
347,-963470650,126
346,-470141487,10
346,-1516863184,134
346,2142849710,188
346,2049045757,326
345,1038574348,2
345,-1737356600,232
345,-110072312,7
345,-429599498,345
345,1977445342,4
344,346059050,212
344,-1194704921,340
344,-1001274877,2
344,1609627643,2
343,639587436,32
343,100286877,297
343,-2083066051,32
343,426934553,113
343,-899821462,16
343,391770473,230
343,2059665525,14
342,1888702461,309
342,733355853,33
342,-1463389664,10
341,-14114117,341
340,1886563538,30
340,-1709691,328
340,-253353288,334
340,-1680395548,152
339,1013370951,314
339,2097514455,316
339,1255020484,309
339,860166780,22
339,1586287721,332
339,224945176,218
339,-219574390,2
339,-1149010802,334
338,770405947,2
338,-2052323174,174
338,614782073,111
338,-307094628,194
338,-886350134,10
338,-1253646212,2
338,-1442545577,2
338,1260265050,2
338,2052678355,28
337,904933939,16
337,1966256653,173
336,-1097614584,332
336,712552126,4
336,1707930646,304
336,-1441680645,336
334,-710497146,189
334,-674975546,3
334,1282064408,140
333,1339053121,66
333,-1829121768,21
333,224692064,270
333,-723907490,58
333,299712350,4
333,1783944088,3
333,1219102397,270
332,-1367422212,284
332,253751590,232
332,1690368687,332
332,-1430209664,2
330,-1345637627,104
330,-1572540256,322
330,585775222,2
329,-434670274,20
329,-1381488240,15
329,719110786,6
329,-1628044572,324
329,-1028203940,320
329,1019333622,312
328,581066361,6
328,-495837962,319
328,1280218008,316
328,-1601231378,7
328,1940147270,328
328,-48334330,10
328,-2082024887,304
328,506660813,324
328,-1128368280,326
328,-1123102530,2
327,-560780613,205
327,577416294,70
327,316640638,26
327,158023096,280
327,-475516658,7
327,-1874189442,160
327,100754159,96
326,111956900,301
326,351177171,4
326,-873540473,326
326,1896835828,14
326,-47574907,146
325,1562756345,323
325,-597458832,2
325,1723308148,2
325,755431982,320
325,-177401046,58
325,-660182796,4
325,2107346425,2
324,-1238660742,124
324,-390144614,5
324,-965863686,4
323,831714900,2
323,-228488811,6
323,1492287651,3
323,-290131523,268
323,-529645793,320
322,836968148,2
321,1383597590,228
321,787092735,148
321,-1082073112,22
321,-334104376,9
321,-1150596147,4
321,1206432781,8
321,128643559,22
321,-1034663085,20
320,304946633,202
320,-1946373574,320
320,863909523,292
320,-1074761017,10
320,867778686,28
320,-1242538544,272
